CustomerID,Churn_probability,Action,Contract,Internet Service,Tenure Months,Monthly Charges,Payment Method
8970-ANWXO,0.45186163328027135,Ưu tiên liên hệ giữ chân,One year,DSL,23,73.75,Mailed check
5440-VHLUL,0.4514254287391086,Ưu tiên liên hệ giữ chân,One year,Fiber optic,69,105.2,Bank transfer (automatic)
4947-DSMXK,0.4513862701863796,Ưu tiên liên hệ giữ chân,Month-to-month,Fiber optic,34,97.7,Bank transfer (automatic)
9931-KGHOA,0.451384832767291,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,46,55.0,Bank transfer (automatic)
6483-OATDN,0.4512054341362617,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,8,51.3,Credit card (automatic)
1346-PJWTK,0.4510231090526663,Ưu tiên liên hệ giữ chân,Month-to-month,Fiber optic,61,94.15,Credit card (automatic)
6784-XYJAE,0.45100748443449873,Ưu tiên liên hệ giữ chân,One year,DSL,36,55.8,Electronic check
5240-CAOYT,0.4505511375938373,Ưu tiên liên hệ giữ chân,Month-to-month,Fiber optic,57,87.55,Bank transfer (automatic)
6497-TILVL,0.45047299130956053,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,7,50.7,Mailed check
2659-VXMWZ,0.44996911806147843,Ưu tiên liên hệ giữ chân,One year,Fiber optic,67,111.3,Electronic check
8985-OOPOS,0.4489754352934967,Ưu tiên liên hệ giữ chân,One year,DSL,1,74.1,Credit card (automatic)
1530-ZTDOZ,0.4488345615489447,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,49,40.65,Bank transfer (automatic)
2001-EWBQU,0.4485079339134044,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,60,104.7,Electronic check
4075-JFPGR,0.44838538251071536,Ưu tiên liên hệ giữ chân,One year,Fiber optic,51,93.5,Electronic check
9107-UKCKY,0.44798986886019193,Ưu tiên liên hệ giữ chân,One year,DSL,61,79.8,Electronic check
9972-NKTFD,0.4470446568853523,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,28,54.65,Bank transfer (automatic)
7879-CGSFV,0.44696949290819277,Ưu tiên liên hệ giữ chân,One year,Fiber optic,55,100.9,Mailed check
0265-PSUAE,0.4460837631335013,Ưu tiên liên hệ giữ chân,Month-to-month,Fiber optic,16,100.7,Bank transfer (automatic)
9089-UOWJG,0.44598965711125677,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,12,58.35,Credit card (automatic)
5671-RQRLP,0.4457683784162846,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,70,75.65,Credit card (automatic)
5630-AHZIL,0.44437498061641906,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,3,64.5,Bank transfer (automatic)
9033-EOXWV,0.4438742051112966,Ưu tiên liên hệ giữ chân,One year,DSL,12,74.05,Mailed check
2040-OBMLJ,0.4430483330112871,Ưu tiên liên hệ giữ chân,One year,Fiber optic,31,81.7,Credit card (automatic)
9378-FXTIZ,0.4429390990679367,Ưu tiên liên hệ giữ chân,One year,DSL,54,70.15,Credit card (automatic)
0447-BEMNG,0.44273614265206457,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,48,45.3,Bank transfer (automatic)
7691-XVTZH,0.4407457233864472,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,68,89.95,Bank transfer (automatic)
6968-MHOMU,0.44002663068508524,Ưu tiên liên hệ giữ chân,One year,DSL,58,45.0,Credit card (automatic)
7789-CRUVC,0.43978855734876837,Ưu tiên liên hệ giữ chân,Month-to-month,Fiber optic,61,94.2,Credit card (automatic)
7159-NOKYQ,0.43920269995533645,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,67,93.15,Electronic check
4016-BJKTZ,0.439197391160519,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,25,108.9,Electronic check
6773-LQTVT,0.4390679869799961,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,29,35.65,Mailed check
8166-ORCHU,0.4389187216706011,Ưu tiên liên hệ giữ chân,One year,Fiber optic,33,93.55,Electronic check
6383-ZTSIW,0.43796129323244026,Ưu tiên liên hệ giữ chân,One year,Fiber optic,39,99.1,Mailed check
6900-RBKER,0.4375651232072542,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,52,89.45,Credit card (automatic)
4079-VTGLK,0.43643673305344616,Ưu tiên liên hệ giữ chân,Two year,DSL,30,74.85,Electronic check
5155-AZQPB,0.43639762710352337,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,28,49.9,Mailed check
4701-AHWMW,0.43629352187698023,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,55,54.55,Bank transfer (automatic)
3896-RCYYE,0.4355433267731504,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,67,53.4,Credit card (automatic)
0913-XWSCN,0.4347629464389399,Ưu tiên liên hệ giữ chân,Month-to-month,Fiber optic,55,85.5,Bank transfer (automatic)
0516-UXRMT,0.4340617532625398,Ưu tiên liên hệ giữ chân,One year,Fiber optic,62,92.05,Electronic check
9700-ISPUP,0.43378059211149306,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,10,65.5,Electronic check
2746-DIJLO,0.4333511673841221,Ưu tiên liên hệ giữ chân,One year,DSL,41,56.3,Credit card (automatic)
3858-XHYJO,0.4330037829471726,Ưu tiên liên hệ giữ chân,One year,Fiber optic,40,105.75,Bank transfer (automatic)
6933-FHBZC,0.43283237244385075,Ưu tiên liên hệ giữ chân,One year,DSL,26,56.05,Mailed check
0997-YTLNY,0.43022012762177053,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,19,48.8,Mailed check
5360-LJCNJ,0.4300324858434847,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,71,105.15,Bank transfer (automatic)
9308-ANMVE,0.4294014602047864,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,47,55.3,Electronic check
9842-EFSYY,0.42909397476953337,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,4,57.2,Mailed check
1360-XFJMR,0.4265395586427273,Ưu tiên liên hệ giữ chân,One year,Fiber optic,67,109.7,Credit card (automatic)
4759-PXTAN,0.4265113029290965,Ưu tiên liên hệ giữ chân,One year,DSL,59,80.1,Electronic check
9544-PYPSJ,0.42555043946817583,Ưu tiên liên hệ giữ chân,Month-to-month,Fiber optic,62,96.1,Credit card (automatic)
6733-LRIZX,0.42543044138418923,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,35,108.95,Electronic check
4332-MUOEZ,0.4250849840499711,Ưu tiên liên hệ giữ chân,One year,Fiber optic,20,94.3,Credit card (automatic)
5966-EMAZU,0.42459360351600034,Ưu tiên liên hệ giữ chân,One year,Fiber optic,64,108.5,Mailed check
5949-EBSQK,0.4245021801663031,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,4,61.45,Credit card (automatic)
5236-XMZJY,0.42402480152750455,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,42,59.65,Bank transfer (automatic)
7036-TYDEC,0.423742590432057,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,69,104.0,Electronic check
4323-SADQS,0.423477451347996,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,7,34.5,Electronic check
7997-EASSD,0.423230632715985,Ưu tiên liên hệ giữ chân,One year,Fiber optic,63,81.2,Credit card (automatic)
5140-FOMCQ,0.42202263375918586,Ưu tiên liên hệ giữ chân,One year,Fiber optic,59,109.15,Credit card (automatic)
2212-LYASK,0.42138055212422637,Ưu tiên liên hệ giữ chân,One year,DSL,27,45.85,Credit card (automatic)
7750-EYXWZ,0.42104013388421824,Ưu tiên liên hệ giữ chân,One year,DSL,12,60.65,Electronic check
3729-OWRVL,0.4207272943498834,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,65,110.35,Electronic check
0486-HECZI,0.4204315769222929,Ưu tiên liên hệ giữ chân,Month-to-month,Fiber optic,55,96.75,Electronic check
9480-BQJEI,0.4196900842916815,Ưu tiên liên hệ giữ chân,One year,Fiber optic,62,92.3,Bank transfer (automatic)
9909-DFRJA,0.4192975845649877,Ưu tiên liên hệ giữ chân,One year,Fiber optic,26,95.85,Bank transfer (automatic)
6568-POCUI,0.41716458274185547,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,45,95.2,Credit card (automatic)
2001-MCUUW,0.4161951088215249,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,46,108.65,Electronic check
4937-QPZPO,0.4148993154415028,Ưu tiên liên hệ giữ chân,One year,Fiber optic,61,99.9,Electronic check
2294-DMMUS,0.4144966054323547,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,62,70.45,Credit card (automatic)
0297-RBCSG,0.4138473230625915,Ưu tiên liên hệ giữ chân,One year,DSL,19,65.35,Bank transfer (automatic)
8034-RYTVV,0.4132054325220826,Ưu tiên liên hệ giữ chân,One year,Fiber optic,55,84.25,Credit card (automatic)
6797-LNAQX,0.41270336439369304,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,70,98.3,Bank transfer (automatic)
2307-FYNNL,0.4125965917216641,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,65,109.05,Electronic check
6366-XIVKZ,0.4120784888216167,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,13,63.15,Mailed check
3733-UOCWF,0.4120270190863831,Ưu tiên liên hệ giữ chân,One year,Fiber optic,61,85.55,Bank transfer (automatic)
0440-UEDAI,0.411912611968604,Ưu tiên liên hệ giữ chân,One year,Fiber optic,53,94.45,Credit card (automatic)
8727-XDPUD,0.4115524836636408,Ưu tiên liên hệ giữ chân,Two year,DSL,37,35.8,Credit card (automatic)
2165-VOEGB,0.4107327181053895,Ưu tiên liên hệ giữ chân,One year,Fiber optic,46,105.2,Bank transfer (automatic)
5804-HYIEZ,0.41052656085699957,Ưu tiên liên hệ giữ chân,Month-to-month,Fiber optic,70,106.05,Electronic check
7395-XWZOY,0.41030891802152203,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,20,55.0,Credit card (automatic)
5081-NWSUP,0.40998736433218325,Ưu tiên liên hệ giữ chân,One year,DSL,10,64.9,Mailed check
2930-UOTMB,0.4092001161711357,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,31,65.25,Credit card (automatic)
0373-AIVNJ,0.4078807664671696,Ưu tiên liên hệ giữ chân,One year,DSL,9,39.55,Mailed check
8849-GYOKR,0.4078394375515273,Ưu tiên liên hệ giữ chân,One year,Fiber optic,54,106.55,Bank transfer (automatic)
1395-OFUWC,0.4060910376895002,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,43,29.3,Credit card (automatic)
2250-IVBWA,0.405517013888688,Ưu tiên liên hệ giữ chân,Month-to-month,Fiber optic,64,81.05,Electronic check
4353-HYOJD,0.4054563869510562,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,27,49.85,Mailed check
2511-MORQY,0.40495058721468685,Ưu tiên liên hệ giữ chân,One year,DSL,50,54.9,Bank transfer (automatic)
6734-FQAJX,0.40445516505159473,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,67,105.05,Electronic check
8409-WQJUX,0.40440438793754185,Ưu tiên liên hệ giữ chân,One year,DSL,25,54.2,Electronic check
9412-ARGBX,0.4033618827749117,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,48,95.5,Mailed check
4501-UYKBC,0.4018242156003703,Ưu tiên liên hệ giữ chân,One year,DSL,46,69.1,Credit card (automatic)
2533-QVMSK,0.4015893351740316,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,61,94.1,Electronic check
9013-AQORL,0.4013703314794624,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,48,45.55,Credit card (automatic)
0983-TATYJ,0.4006734399298565,Ưu tiên liên hệ giữ chân,One year,DSL,33,51.45,Mailed check
7233-IOQNP,0.4005312554493002,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,43,34.0,Bank transfer (automatic)
3780-DDGSE,0.4001355202034705,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,35,76.05,Electronic check
9906-NHHVC,0.4000825238363827,Ưu tiên liên hệ giữ chân,Two year,DSL,65,53.5,Bank transfer (automatic)
4137-JOPHL,0.39922373623594054,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,50,89.7,Bank transfer (automatic)
5161-XEUVX,0.3990426628456888,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,37,94.3,Mailed check
4039-PIMHX,0.39807532615932284,Ưu tiên liên hệ giữ chân,Two year,DSL,49,49.8,Mailed check
9039-RBEEE,0.3977615354513418,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,39,48.95,Credit card (automatic)
9357-UJRUN,0.39763609271593936,Ưu tiên liên hệ giữ chân,One year,DSL,24,58.35,Electronic check
9926-PJHDQ,0.3969237890327378,Ưu tiên liên hệ giữ chân,Two year,DSL,72,76.8,Bank transfer (automatic)
5297-MDOIR,0.39687896129292854,Ưu tiên liên hệ giữ chân,One year,Fiber optic,63,81.15,Credit card (automatic)
0327-WFZSY,0.39663467709363653,Ưu tiên liên hệ giữ chân,One year,Fiber optic,39,100.0,Electronic check
1956-YIFGE,0.39613637049931655,Ưu tiên liên hệ giữ chân,One year,Fiber optic,22,100.05,Mailed check
5445-PZWGX,0.39514119128496183,Ưu tiên liên hệ giữ chân,One year,Fiber optic,62,102.0,Electronic check
6682-QJDGB,0.39506452610506476,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,40,55.25,Mailed check
8646-JCOMS,0.39376797943761743,Ưu tiên liên hệ giữ chân,One year,Fiber optic,66,90.55,Bank transfer (automatic)
6198-PNNSZ,0.39274468389722084,Ưu tiên liên hệ giữ chân,One year,Fiber optic,56,109.8,Bank transfer (automatic)
0134-XWXCE,0.3926705376058473,Ưu tiên liên hệ giữ chân,One year,DSL,44,74.85,Bank transfer (automatic)
1271-UODNO,0.3916755911530613,Ưu tiên liên hệ giữ chân,Two year,DSL,39,53.85,Credit card (automatic)
3926-YZVVX,0.39120266212732085,Ưu tiên liên hệ giữ chân,One year,DSL,41,50.05,Bank transfer (automatic)
3680-CTHUH,0.3888117368703076,Ưu tiên liên hệ giữ chân,One year,Fiber optic,60,116.6,Credit card (automatic)
6297-NOOPG,0.38856672247549023,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,70,110.5,Electronic check
2522-WLNSF,0.3885459620882709,Ưu tiên liên hệ giữ chân,One year,DSL,34,64.2,Bank transfer (automatic)
8400-WZICQ,0.38740037121119236,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,55,55.7,Electronic check
7654-YWJUF,0.38731725171851017,Ưu tiên liên hệ giữ chân,One year,Fiber optic,43,84.25,Bank transfer (automatic)
5236-PERKL,0.3868502526434879,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,57,112.95,Bank transfer (automatic)
5027-YOCXN,0.386687048986646,Ưu tiên liên hệ giữ chân,One year,Fiber optic,51,110.05,Credit card (automatic)
9586-JGQKH,0.3863107882352806,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,64,105.4,Bank transfer (automatic)
3354-OADJP,0.3858328000197584,Ưu tiên liên hệ giữ chân,One year,DSL,8,54.25,Bank transfer (automatic)
6559-RAKOZ,0.3839966302216828,Ưu tiên liên hệ giữ chân,One year,Fiber optic,49,97.95,Electronic check
6766-HFKLA,0.3835468124677266,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,56,103.2,Bank transfer (automatic)
1470-PSXNM,0.3833321464319859,Ưu tiên liên hệ giữ chân,One year,Fiber optic,49,93.65,Electronic check
9143-CANJF,0.3820461996402378,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,24,55.15,Electronic check
4223-BKEOR,0.38169078268303325,Ưu tiên liên hệ giữ chân,One year,DSL,21,64.85,Mailed check
1545-JFUML,0.3809966508114915,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,71,99.0,Electronic check
7032-LMBHI,0.38009772740654285,Ưu tiên liên hệ giữ chân,One year,DSL,37,64.65,Bank transfer (automatic)
4785-QRJHC,0.3799676584789685,Ưu tiên liên hệ giữ chân,One year,DSL,46,59.9,Bank transfer (automatic)
2325-ZUSFD,0.3797039338756367,Ưu tiên liên hệ giữ chân,One year,DSL,57,70.1,Bank transfer (automatic)
2272-WUSPA,0.3788918508972629,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,72,110.75,Electronic check
0536-ACXIP,0.37860386740489377,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,72,109.55,Electronic check
6726-NNFWD,0.37823473675972785,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,71,89.45,Credit card (automatic)
1174-FGIFN,0.37799533681698333,Ưu tiên liên hệ giữ chân,One year,Fiber optic,28,90.45,Electronic check
3055-VTCGS,0.3775644367300939,Ưu tiên liên hệ giữ chân,One year,DSL,63,58.55,Credit card (automatic)
9405-GPBBG,0.3772227664738451,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,64,110.5,Credit card (automatic)
9052-DHNKM,0.377073427523982,Ưu tiên liên hệ giữ chân,One year,DSL,26,61.55,Electronic check
1936-CZAKF,0.37630049498807233,Ưu tiên liên hệ giữ chân,Two year,DSL,49,49.65,Credit card (automatic)
2676-SSLTO,0.37629186614090104,Ưu tiên liên hệ giữ chân,Two year,DSL,49,66.15,Bank transfer (automatic)
1525-LNLOJ,0.3757048508468978,Ưu tiên liên hệ giữ chân,Two year,DSL,66,63.3,Bank transfer (automatic)
1240-KNSEZ,0.3755082317244291,Ưu tiên liên hệ giữ chân,Month-to-month,No,1,20.1,Mailed check
5753-QQWPW,0.3753483658427506,Ưu tiên liên hệ giữ chân,One year,DSL,28,59.9,Electronic check
4751-ERMAN,0.375291539043276,Ưu tiên liên hệ giữ chân,Two year,DSL,72,75.4,Bank transfer (automatic)
7191-ADRGF,0.37519727519666946,Ưu tiên liên hệ giữ chân,Two year,DSL,44,54.3,Bank transfer (automatic)
0727-BNRLG,0.37477202258332504,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,69,97.65,Credit card (automatic)
7690-KPNCU,0.3745285898654138,Ưu tiên liên hệ giữ chân,One year,DSL,64,73.05,Credit card (automatic)
4002-BQWPQ,0.37379872980139583,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,25,81.75,Bank transfer (automatic)
3567-PQTSO,0.3735380255711311,Ưu tiên liên hệ giữ chân,One year,Fiber optic,53,105.25,Electronic check
8570-KLJYJ,0.37353057062194245,Ưu tiên liên hệ giữ chân,One year,DSL,36,54.45,Mailed check
5446-DKWYW,0.37346729988115757,Ưu tiên liên hệ giữ chân,One year,DSL,61,65.2,Electronic check
0074-HDKDG,0.37334924551059506,Ưu tiên liên hệ giữ chân,One year,DSL,25,61.6,Bank transfer (automatic)
9138-EFSMO,0.3732158496124159,Ưu tiên liên hệ giữ chân,One year,Fiber optic,26,78.95,Bank transfer (automatic)
9209-NWPGU,0.37300641701107956,Ưu tiên liên hệ giữ chân,One year,DSL,44,65.4,Electronic check
3948-FVVRP,0.37232490459222467,Ưu tiên liên hệ giữ chân,Month-to-month,DSL,9,54.8,Mailed check
9866-OCCKE,0.37019878089646113,Ưu tiên liên hệ giữ chân,Two year,Fiber optic,72,109.75,Mailed check
1622-HSHSF,0.369209328805633,Theo dõi,Month-to-month,No,1,19.55,Mailed check
2369-FEVNO,0.36844796001975566,Theo dõi,Month-to-month,No,1,19.9,Mailed check
8777-PVYGU,0.3683861701819089,Theo dõi,One year,DSL,52,64.3,Mailed check
0019-EFAEP,0.3683812916661515,Theo dõi,Two year,Fiber optic,72,101.3,Bank transfer (automatic)
0628-CNQRM,0.3681270046255369,Theo dõi,One year,DSL,22,67.5,Bank transfer (automatic)
0257-KXZGU,0.3679077802454841,Theo dõi,Month-to-month,DSL,32,62.45,Bank transfer (automatic)
4667-OHGKG,0.36787989171344676,Theo dõi,Month-to-month,No,1,19.3,Mailed check
5701-GUXDC,0.36782716875038757,Theo dõi,One year,DSL,26,35.4,Credit card (automatic)
0048-LUMLS,0.36775292499948464,Theo dõi,One year,Fiber optic,37,91.2,Credit card (automatic)
6473-ULUHT,0.3672541189890896,Theo dõi,Month-to-month,DSL,16,84.9,Electronic check
2091-MJTFX,0.3668330380626935,Theo dõi,Month-to-month,DSL,30,51.2,Credit card (automatic)
9289-LBQVU,0.3664961610017749,Theo dõi,One year,DSL,64,70.15,Mailed check
3594-UVONA,0.36629545888124715,Theo dõi,One year,DSL,35,85.95,Credit card (automatic)
9330-VOFSZ,0.3656025414430437,Theo dõi,Two year,Fiber optic,60,110.8,Credit card (automatic)
3442-ZHHCC,0.364490863132253,Theo dõi,One year,DSL,68,76.9,Credit card (automatic)
7572-KPVKK,0.36446329837013036,Theo dõi,Two year,Fiber optic,62,104.05,Electronic check
9473-CBZOP,0.3639743382918891,Theo dõi,One year,DSL,28,59.0,Mailed check
9220-ZNKJI,0.36396793040003794,Theo dõi,Two year,Fiber optic,55,88.8,Credit card (automatic)
7581-EBBOU,0.3638994843246042,Theo dõi,One year,DSL,60,70.15,Credit card (automatic)
8741-LQOBK,0.3633186507324249,Theo dõi,Month-to-month,DSL,46,35.05,Bank transfer (automatic)
1264-FUHCX,0.3629744793315377,Theo dõi,One year,DSL,49,56.3,Credit card (automatic)
1074-AMIOH,0.36289358199970984,Theo dõi,Month-to-month,Fiber optic,53,108.25,Bank transfer (automatic)
3229-USWAR,0.3622646719757273,Theo dõi,One year,DSL,34,79.95,Bank transfer (automatic)
1136-XGEQU,0.3621248198892818,Theo dõi,One year,DSL,50,84.15,Credit card (automatic)
4184-VODJZ,0.36193536836587853,Theo dõi,One year,Fiber optic,63,91.35,Electronic check
7492-TAFJD,0.36182254634869615,Theo dõi,Two year,DSL,7,38.55,Mailed check
8992-CEUEN,0.3606452438768043,Theo dõi,Month-to-month,No,1,18.85,Electronic check
8433-WPJTV,0.36040965409149556,Theo dõi,One year,Fiber optic,65,103.9,Bank transfer (automatic)
9720-JJJOR,0.36038316050578123,Theo dõi,One year,DSL,41,60.3,Bank transfer (automatic)
5709-LVOEQ,0.3602982001697812,Theo dõi,Two year,DSL,0,80.85,Mailed check
4717-GHADL,0.3596892834769456,Theo dõi,Two year,DSL,50,79.6,Mailed check
0979-MOZQI,0.3595271757162272,Theo dõi,Two year,DSL,62,39.0,Bank transfer (automatic)
7375-WMVMT,0.35925865953575803,Theo dõi,Two year,Fiber optic,71,95.5,Credit card (automatic)
1493-AMTIE,0.35860632876995524,Theo dõi,Month-to-month,No,1,20.2,Bank transfer (automatic)
1122-YJBCS,0.35823886842518715,Theo dõi,One year,DSL,69,53.65,Credit card (automatic)
6770-XUAGN,0.3580474436312561,Theo dõi,Month-to-month,No,1,21.0,Electronic check
9917-KWRBE,0.3579018088830564,Theo dõi,One year,DSL,41,78.35,Credit card (automatic)
7893-IXHRQ,0.35777741494437637,Theo dõi,Month-to-month,No,1,20.55,Electronic check
5524-KHNJP,0.3566381298902824,Theo dõi,One year,DSL,33,74.75,Credit card (automatic)
2798-NYLMZ,0.3566156036191115,Theo dõi,Two year,Fiber optic,71,108.55,Credit card (automatic)
0164-APGRB,0.3564140270785254,Theo dõi,Two year,Fiber optic,72,114.9,Electronic check
4489-SNOJF,0.35620063793915535,Theo dõi,Month-to-month,DSL,35,72.25,Electronic check
8620-RJPZN,0.3561679876710069,Theo dõi,Month-to-month,No,1,20.7,Electronic check
0725-CXOTM,0.35611888265054653,Theo dõi,One year,DSL,36,89.65,Credit card (automatic)
2955-PSXOE,0.35604056907542786,Theo dõi,Month-to-month,No,1,20.2,Bank transfer (automatic)
7636-PEPNS,0.35564352905717,Theo dõi,One year,DSL,58,44.1,Mailed check
2188-SXWVT,0.3553488768803985,Theo dõi,One year,DSL,34,55.0,Mailed check
2668-TZSPS,0.3547258809010281,Theo dõi,Month-to-month,No,1,20.45,Mailed check
4377-VDHYI,0.3540700322943501,Theo dõi,One year,Fiber optic,32,90.8,Electronic check
1444-VVSGW,0.3537813936085646,Theo dõi,One year,Fiber optic,70,115.65,Credit card (automatic)
5049-MUBWG,0.35296327024965535,Theo dõi,One year,DSL,26,75.0,Bank transfer (automatic)
7919-ZODZZ,0.3521274850186854,Theo dõi,One year,DSL,10,65.9,Mailed check
6286-SUUWT,0.35199171719333205,Theo dõi,Month-to-month,No,1,19.95,Mailed check
9122-UMROB,0.3513620280466885,Theo dõi,Month-to-month,No,1,20.3,Mailed check
5766-ZJYBB,0.35059324932114144,Theo dõi,Month-to-month,No,1,19.4,Mailed check
7803-XOCCZ,0.3503936723844842,Theo dõi,Month-to-month,Fiber optic,52,84.05,Bank transfer (automatic)
8401-EMUWF,0.35014853681738956,Theo dõi,Month-to-month,DSL,42,69.4,Bank transfer (automatic)
6872-HXFNF,0.34981273806801527,Theo dõi,One year,DSL,64,58.35,Bank transfer (automatic)
4892-VLANZ,0.34956922582305244,Theo dõi,Month-to-month,No,1,19.8,Mailed check
7239-HZZCX,0.3492788053182309,Theo dõi,Month-to-month,No,1,19.75,Mailed check
1963-VAUKV,0.34917271436327924,Theo dõi,Month-to-month,No,1,20.4,Mailed check
9351-HXDMR,0.34851554841301696,Theo dõi,Two year,Fiber optic,72,110.9,Credit card (automatic)
4013-GUXND,0.34796038090010656,Theo dõi,Month-to-month,No,1,20.8,Mailed check
0868-VJRDR,0.34758663975849463,Theo dõi,Two year,Fiber optic,64,104.05,Credit card (automatic)
2323-ARSVR,0.34701333298468,Theo dõi,Two year,Fiber optic,67,111.05,Electronic check
3976-NLDEZ,0.3468216295628271,Theo dõi,Month-to-month,No,1,20.6,Mailed check
6421-SZVEM,0.34677641273387944,Theo dõi,One year,Fiber optic,28,82.85,Bank transfer (automatic)
9844-FELAJ,0.346622975543861,Theo dõi,One year,Fiber optic,70,107.9,Electronic check
4211-MMAZN,0.34642907693077485,Theo dõi,Month-to-month,No,1,20.25,Mailed check
6654-QGBZZ,0.3464182840871022,Theo dõi,Month-to-month,No,1,19.9,Mailed check
7853-WNZSY,0.3457673453679256,Theo dõi,Month-to-month,No,1,19.75,Credit card (automatic)
4627-MIHJH,0.34548698959477653,Theo dõi,Two year,Fiber optic,69,110.25,Credit card (automatic)
3930-ZGWVE,0.3454083116690536,Theo dõi,Month-to-month,No,1,19.75,Mailed check
1015-OWJKI,0.34530871770745064,Theo dõi,Month-to-month,No,1,19.05,Mailed check
8819-ZBYNA,0.34528737947548654,Theo dõi,Two year,Fiber optic,58,109.1,Credit card (automatic)
7641-TQFHN,0.3450453767665811,Theo dõi,Two year,Fiber optic,39,100.55,Mailed check
1194-SPVSP,0.3447495990238182,Theo dõi,Month-to-month,No,1,19.65,Bank transfer (automatic)
9758-MFWGD,0.3447339633886752,Theo dõi,One year,DSL,48,29.9,Bank transfer (automatic)
9070-BCKQP,0.34463576264187656,Theo dõi,Two year,Fiber optic,72,110.15,Credit card (automatic)
8749-CLJXC,0.34408630144367713,Theo dõi,Month-to-month,No,1,20.05,Mailed check
5245-VDBUR,0.3436353156446376,Theo dõi,One year,DSL,52,35.45,Mailed check
0516-OOHAR,0.3428349262903263,Theo dõi,One year,Fiber optic,28,100.35,Bank transfer (automatic)
5271-YNWVR,0.3423720885578361,Theo dõi,Two year,Fiber optic,68,113.15,Electronic check
2692-PFYTJ,0.341975007854195,Theo dõi,Month-to-month,No,1,25.75,Mailed check
1150-WFARN,0.34189555200122546,Theo dõi,Two year,Fiber optic,67,108.75,Credit card (automatic)
1492-QGCLU,0.341702428439527,Theo dõi,Month-to-month,DSL,53,85.7,Electronic check
6388-TABGU,0.3416047234145637,Theo dõi,One year,DSL,62,56.15,Bank transfer (automatic)
8869-TORSS,0.3413836031525107,Theo dõi,One year,DSL,48,60.35,Credit card (automatic)
9822-BIIGN,0.34086887580759007,Theo dõi,Month-to-month,DSL,53,71.85,Electronic check
4648-YPBTM,0.34061457562880215,Theo dõi,Two year,DSL,53,73.9,Bank transfer (automatic)
